,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
158311,WY,"Casper, WY",Helpers--Production Workers,detailed,"30,780"
158313,WY,"Casper, WY",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"74,080"
158314,WY,"Casper, WY",Commercial Pilots,detailed,"69,260"
158315,WY,"Casper, WY","Bus Drivers, School or Special Client",detailed,"36,830"
158316,WY,"Casper, WY",Driver/Sales Workers,detailed,"27,270"
158317,WY,"Casper, WY",Heavy and Tractor-Trailer Truck Drivers,detailed,"55,190"
158318,WY,"Casper, WY",Light Truck or Delivery Services Drivers,detailed,"33,110"
158319,WY,"Casper, WY",Industrial Truck and Tractor Operators,detailed,"32,350"
158320,WY,"Casper, WY",Cleaners of Vehicles and Equipment,detailed,"24,400"
158321,WY,"Casper, WY","Laborers and Freight, Stock, and Material Movers, Hand",detailed,"35,130"
158322,WY,"Casper, WY","Packers and Packagers, Hand",detailed,"19,750"
158323,WY,"Casper, WY",Wellhead Pumpers,detailed,"54,250"
158326,WY,"Cheyenne, WY",General and Operations Managers,detailed,"102,000"
158327,WY,"Cheyenne, WY",Administrative Services Managers,detailed,"65,850"
158328,WY,"Cheyenne, WY",Computer and Information Systems Managers,detailed,"87,900"
158329,WY,"Cheyenne, WY",Financial Managers,detailed,"91,790"
158330,WY,"Cheyenne, WY","Transportation, Storage, and Distribution Managers",detailed,"78,010"
158331,WY,"Cheyenne, WY",Human Resources Managers,detailed,"84,880"
158332,WY,"Cheyenne, WY",Construction Managers,detailed,"102,620"
158333,WY,"Cheyenne, WY",Architectural and Engineering Managers,detailed,"105,850"
158334,WY,"Cheyenne, WY",Food Service Managers,detailed,"52,920"
158335,WY,"Cheyenne, WY",Medical and Health Services Managers,detailed,"95,920"
158336,WY,"Cheyenne, WY","Property, Real Estate, and Community Association Managers",detailed,"58,850"
158337,WY,"Cheyenne, WY",Social and Community Service Managers,detailed,"70,310"
158338,WY,"Cheyenne, WY","Managers, All Other",detailed,"100,640"
158340,WY,"Cheyenne, WY","Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"58,690"
158341,WY,"Cheyenne, WY","Claims Adjusters, Examiners, and Investigators",detailed,"50,610"
158342,WY,"Cheyenne, WY",Compliance Officers,detailed,"67,380"
158343,WY,"Cheyenne, WY",Cost Estimators,detailed,"58,840"
158344,WY,"Cheyenne, WY",Human Resources Specialists,detailed,"55,490"
