,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
58031,KY,"Bowling Green, KY","Court, Municipal, and License Clerks",detailed,"32,940"
58032,KY,"Bowling Green, KY",Customer Service Representatives,detailed,"29,810"
58033,KY,"Bowling Green, KY","Eligibility Interviewers, Government Programs",detailed,"35,420"
58034,KY,"Bowling Green, KY",File Clerks,detailed,"24,540"
58035,KY,"Bowling Green, KY","Hotel, Motel, and Resort Desk Clerks",detailed,"19,250"
58036,KY,"Bowling Green, KY","Interviewers, Except Eligibility and Loan",detailed,"26,930"
58037,KY,"Bowling Green, KY","Library Assistants, Clerical",detailed,"20,840"
58038,KY,"Bowling Green, KY",Loan Interviewers and Clerks,detailed,"29,620"
58039,KY,"Bowling Green, KY",New Accounts Clerks,detailed,"36,110"
58040,KY,"Bowling Green, KY",Order Clerks,detailed,"31,220"
58041,KY,"Bowling Green, KY","Human Resources Assistants, Except Payroll and Timekeeping",detailed,"43,420"
58042,KY,"Bowling Green, KY",Receptionists and Information Clerks,detailed,"22,690"
58043,KY,"Bowling Green, KY","Information and Record Clerks, All Other",detailed,"36,900"
58044,KY,"Bowling Green, KY",Couriers and Messengers,detailed,"22,270"
58045,KY,"Bowling Green, KY","Police, Fire, and Ambulance Dispatchers",detailed,"25,140"
58046,KY,"Bowling Green, KY","Dispatchers, Except Police, Fire, and Ambulance",detailed,"31,940"
58047,KY,"Bowling Green, KY","Meter Readers, Utilities",detailed,"29,600"
58048,KY,"Bowling Green, KY",Postal Service Clerks,detailed,"45,480"
58049,KY,"Bowling Green, KY",Postal Service Mail Carriers,detailed,"49,730"
58050,KY,"Bowling Green, KY","Production, Planning, and Expediting Clerks",detailed,"48,870"
58051,KY,"Bowling Green, KY","Shipping, Receiving, and Traffic Clerks",detailed,"30,170"
58052,KY,"Bowling Green, KY",Stock Clerks and Order Fillers,detailed,"25,110"
58053,KY,"Bowling Green, KY",Executive Secretaries and Executive Administrative Assistants,detailed,"47,180"
58054,KY,"Bowling Green, KY",Legal Secretaries,detailed,"35,120"
58055,KY,"Bowling Green, KY",Medical Secretaries,detailed,"27,450"
58056,KY,"Bowling Green, KY","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"28,290"
58057,KY,"Bowling Green, KY","Office Clerks, General",detailed,"27,090"
58058,KY,"Bowling Green, KY","Office and Administrative Support Workers, All Other",detailed,"26,410"
58061,KY,"Bowling Green, KY",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"52,040"
58062,KY,"Bowling Green, KY",Brickmasons and Blockmasons,detailed,"36,920"
58063,KY,"Bowling Green, KY",Carpenters,detailed,"39,880"
58064,KY,"Bowling Green, KY",Cement Masons and Concrete Finishers,detailed,"31,580"
58065,KY,"Bowling Green, KY",Construction Laborers,detailed,"32,790"
58066,KY,"Bowling Green, KY",Operating Engineers and Other Construction Equipment Operators,detailed,"39,600"
58067,KY,"Bowling Green, KY",Electricians,detailed,"45,430"
58068,KY,"Bowling Green, KY","Painters, Construction and Maintenance",detailed,"31,590"
58069,KY,"Bowling Green, KY","Plumbers, Pipefitters, and Steamfitters",detailed,"42,880"
58070,KY,"Bowling Green, KY",Roofers,detailed,"29,440"
58071,KY,"Bowling Green, KY",Sheet Metal Workers,detailed,"31,280"
58072,KY,"Bowling Green, KY",Helpers--Electricians,detailed,"28,610"
58073,KY,"Bowling Green, KY",Highway Maintenance Workers,detailed,"26,090"
58075,KY,"Bowling Green, KY","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"58,390"
58076,KY,"Bowling Green, KY","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"46,420"
58077,KY,"Bowling Green, KY",Automotive Body and Related Repairers,detailed,"26,520"
58078,KY,"Bowling Green, KY",Automotive Service Technicians and Mechanics,detailed,"34,950"
58079,KY,"Bowling Green, KY",Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"40,010"
58080,KY,"Bowling Green, KY","Mobile Heavy Equipment Mechanics, Except Engines",detailed,"45,210"
58081,KY,"Bowling Green, KY",Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"32,250"
58082,KY,"Bowling Green, KY",Tire Repairers and Changers,detailed,"22,720"
58083,KY,"Bowling Green, KY","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"40,640"
58084,KY,"Bowling Green, KY",Industrial Machinery Mechanics,detailed,"55,190"
58085,KY,"Bowling Green, KY","Maintenance Workers, Machinery",detailed,"50,090"
58086,KY,"Bowling Green, KY","Maintenance and Repair Workers, General",detailed,"31,810"
58087,KY,"Bowling Green, KY","Installation, Maintenance, and Repair Workers, All Other",detailed,"31,280"
58089,KY,"Bowling Green, KY",First-Line Supervisors of Production and Operating Workers,detailed,"51,960"
58090,KY,"Bowling Green, KY",Team Assemblers,detailed,"35,150"
58091,KY,"Bowling Green, KY","Assemblers and Fabricators, All Other",detailed,"26,350"
58092,KY,"Bowling Green, KY",Bakers,detailed,"22,990"
58093,KY,"Bowling Green, KY",Butchers and Meat Cutters,detailed,"26,690"
58094,KY,"Bowling Green, KY","Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"37,360"
58095,KY,"Bowling Green, KY","Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"40,960"
58096,KY,"Bowling Green, KY","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"31,800"
58097,KY,"Bowling Green, KY",Machinists,detailed,"40,830"
58098,KY,"Bowling Green, KY","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"29,520"
58099,KY,"Bowling Green, KY",Tool and Die Makers,detailed,"48,570"
58100,KY,"Bowling Green, KY","Welders, Cutters, Solderers, and Brazers",detailed,"40,080"
58101,KY,"Bowling Green, KY","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"34,900"
58102,KY,"Bowling Green, KY",Printing Press Operators,detailed,"31,100"
58103,KY,"Bowling Green, KY",Laundry and Dry-Cleaning Workers,detailed,"21,650"
58104,KY,"Bowling Green, KY",Sewing Machine Operators,detailed,"24,900"
58105,KY,"Bowling Green, KY","Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"29,550"
58106,KY,"Bowling Green, KY",Water and Wastewater Treatment Plant and System Operators,detailed,"37,620"
58107,KY,"Bowling Green, KY","Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"32,620"
58108,KY,"Bowling Green, KY","Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"33,090"
58109,KY,"Bowling Green, KY","Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"38,660"
58110,KY,"Bowling Green, KY","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"35,270"
58111,KY,"Bowling Green, KY",Adhesive Bonding Machine Operators and Tenders,detailed,"34,510"
58112,KY,"Bowling Green, KY","Paper Goods Machine Setters, Operators, and Tenders",detailed,"36,960"
58113,KY,"Bowling Green, KY",Helpers--Production Workers,detailed,"24,900"
58115,KY,"Bowling Green, KY","First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"42,110"
58116,KY,"Bowling Green, KY",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"50,900"
58117,KY,"Bowling Green, KY","Bus Drivers, School or Special Client",detailed,"29,940"
58118,KY,"Bowling Green, KY",Driver/Sales Workers,detailed,"21,950"
58119,KY,"Bowling Green, KY",Heavy and Tractor-Trailer Truck Drivers,detailed,"39,990"
58120,KY,"Bowling Green, KY",Light Truck or Delivery Services Drivers,detailed,"37,490"
58121,KY,"Bowling Green, KY",Taxi Drivers and Chauffeurs,detailed,"19,440"
58122,KY,"Bowling Green, KY",Automotive and Watercraft Service Attendants,detailed,"22,080"
58123,KY,"Bowling Green, KY",Industrial Truck and Tractor Operators,detailed,"28,630"
58124,KY,"Bowling Green, KY",Cleaners of Vehicles and Equipment,detailed,"22,310"
58125,KY,"Bowling Green, KY","Laborers and Freight, Stock, and Material Movers, Hand",detailed,"22,820"
58126,KY,"Bowling Green, KY","Packers and Packagers, Hand",detailed,"21,680"
58127,KY,"Bowling Green, KY",Refuse and Recyclable Material Collectors,detailed,"28,100"
58130,KY,"Elizabethtown-Fort Knox, KY",Chief Executives,detailed,"150,580"
58131,KY,"Elizabethtown-Fort Knox, KY",General and Operations Managers,detailed,"79,860"
58132,KY,"Elizabethtown-Fort Knox, KY",Sales Managers,detailed,"96,760"
58133,KY,"Elizabethtown-Fort Knox, KY",Administrative Services Managers,detailed,"58,430"
58134,KY,"Elizabethtown-Fort Knox, KY",Computer and Information Systems Managers,detailed,"98,280"
58135,KY,"Elizabethtown-Fort Knox, KY",Financial Managers,detailed,"75,080"
58136,KY,"Elizabethtown-Fort Knox, KY",Industrial Production Managers,detailed,"77,080"
58137,KY,"Elizabethtown-Fort Knox, KY",Human Resources Managers,detailed,"91,630"
58138,KY,"Elizabethtown-Fort Knox, KY",Construction Managers,detailed,"73,440"
58139,KY,"Elizabethtown-Fort Knox, KY","Education Administrators, Elementary and Secondary School",detailed,"82,560"
58140,KY,"Elizabethtown-Fort Knox, KY","Education Administrators, All Other",detailed,"78,160"
58141,KY,"Elizabethtown-Fort Knox, KY",Food Service Managers,detailed,"42,260"
58142,KY,"Elizabethtown-Fort Knox, KY",Medical and Health Services Managers,detailed,"76,100"
58143,KY,"Elizabethtown-Fort Knox, KY","Property, Real Estate, and Community Association Managers",detailed,"29,720"
58144,KY,"Elizabethtown-Fort Knox, KY",Social and Community Service Managers,detailed,"56,920"
58145,KY,"Elizabethtown-Fort Knox, KY","Managers, All Other",detailed,"81,980"
58147,KY,"Elizabethtown-Fort Knox, KY","Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"61,470"
58148,KY,"Elizabethtown-Fort Knox, KY","Claims Adjusters, Examiners, and Investigators",detailed,"57,390"
58149,KY,"Elizabethtown-Fort Knox, KY",Compliance Officers,detailed,"57,410"
58150,KY,"Elizabethtown-Fort Knox, KY",Human Resources Specialists,detailed,"63,840"
58151,KY,"Elizabethtown-Fort Knox, KY",Labor Relations Specialists,detailed,"65,490"
58152,KY,"Elizabethtown-Fort Knox, KY",Logisticians,detailed,"70,630"
58153,KY,"Elizabethtown-Fort Knox, KY",Management Analysts,detailed,"77,700"
58154,KY,"Elizabethtown-Fort Knox, KY","Meeting, Convention, and Event Planners",detailed,"26,080"
58155,KY,"Elizabethtown-Fort Knox, KY",Training and Development Specialists,detailed,"46,800"
58156,KY,"Elizabethtown-Fort Knox, KY",Market Research Analysts and Marketing Specialists,detailed,"47,280"
