,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127505,TN,"Chattanooga, TN-GA","Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"45,120"
127506,TN,"Chattanooga, TN-GA",Substitute Teachers,detailed,"22,310"
127507,TN,"Chattanooga, TN-GA",Librarians,detailed,"50,580"
127508,TN,"Chattanooga, TN-GA",Library Technicians,detailed,"41,560"
127509,TN,"Chattanooga, TN-GA",Instructional Coordinators,detailed,"60,290"
127510,TN,"Chattanooga, TN-GA",Teacher Assistants,detailed,"18,460"
127512,TN,"Chattanooga, TN-GA",Floral Designers,detailed,"26,620"
127513,TN,"Chattanooga, TN-GA",Graphic Designers,detailed,"44,810"
127514,TN,"Chattanooga, TN-GA",Interior Designers,detailed,"41,920"
127515,TN,"Chattanooga, TN-GA",Merchandise Displayers and Window Trimmers,detailed,"40,160"
127516,TN,"Chattanooga, TN-GA",Coaches and Scouts,detailed,"41,600"
127517,TN,"Chattanooga, TN-GA",Radio and Television Announcers,detailed,"38,070"
127518,TN,"Chattanooga, TN-GA",Public Relations Specialists,detailed,"55,590"
127519,TN,"Chattanooga, TN-GA",Editors,detailed,"35,860"
127520,TN,"Chattanooga, TN-GA",Technical Writers,detailed,"56,240"
127521,TN,"Chattanooga, TN-GA",Writers and Authors,detailed,"48,870"
127522,TN,"Chattanooga, TN-GA",Interpreters and Translators,detailed,"52,700"
127523,TN,"Chattanooga, TN-GA",Audio and Video Equipment Technicians,detailed,"29,440"
127524,TN,"Chattanooga, TN-GA",Photographers,detailed,"47,480"
127526,TN,"Chattanooga, TN-GA","Dentists, General",detailed,"192,650"
127527,TN,"Chattanooga, TN-GA",Dietitians and Nutritionists,detailed,"51,660"
127528,TN,"Chattanooga, TN-GA",Optometrists,detailed,"94,120"
127529,TN,"Chattanooga, TN-GA",Pharmacists,detailed,"122,490"
127530,TN,"Chattanooga, TN-GA","Internists, General",detailed,"239,710"
127531,TN,"Chattanooga, TN-GA",Obstetricians and Gynecologists,detailed,"231,130"
127532,TN,"Chattanooga, TN-GA","Pediatricians, General",detailed,"262,640"
127533,TN,"Chattanooga, TN-GA",Surgeons,detailed,"228,830"
127534,TN,"Chattanooga, TN-GA","Physicians and Surgeons, All Other",detailed,"240,570"
127535,TN,"Chattanooga, TN-GA",Physician Assistants,detailed,"88,450"
127536,TN,"Chattanooga, TN-GA",Occupational Therapists,detailed,"74,000"
127537,TN,"Chattanooga, TN-GA",Physical Therapists,detailed,"82,220"
127538,TN,"Chattanooga, TN-GA",Radiation Therapists,detailed,"72,530"
127539,TN,"Chattanooga, TN-GA",Recreational Therapists,detailed,"21,040"
127540,TN,"Chattanooga, TN-GA",Respiratory Therapists,detailed,"55,830"
127541,TN,"Chattanooga, TN-GA",Speech-Language Pathologists,detailed,"73,020"
127542,TN,"Chattanooga, TN-GA",Veterinarians,detailed,"114,460"
127543,TN,"Chattanooga, TN-GA",Registered Nurses,detailed,"56,570"
127544,TN,"Chattanooga, TN-GA",Nurse Anesthetists,detailed,"137,790"
127545,TN,"Chattanooga, TN-GA",Nurse Practitioners,detailed,"104,410"
127546,TN,"Chattanooga, TN-GA",Audiologists,detailed,"65,660"
127547,TN,"Chattanooga, TN-GA",Medical and Clinical Laboratory Technologists,detailed,"59,810"
127548,TN,"Chattanooga, TN-GA",Medical and Clinical Laboratory Technicians,detailed,"34,740"
127549,TN,"Chattanooga, TN-GA",Dental Hygienists,detailed,"67,350"
127550,TN,"Chattanooga, TN-GA",Cardiovascular Technologists and Technicians,detailed,"49,770"
127551,TN,"Chattanooga, TN-GA",Diagnostic Medical Sonographers,detailed,"62,330"
127552,TN,"Chattanooga, TN-GA",Nuclear Medicine Technologists,detailed,"61,150"
127553,TN,"Chattanooga, TN-GA",Radiologic Technologists,detailed,"52,200"
127554,TN,"Chattanooga, TN-GA",Magnetic Resonance Imaging Technologists,detailed,"60,270"
127555,TN,"Chattanooga, TN-GA",Emergency Medical Technicians and Paramedics,detailed,"33,750"
127556,TN,"Chattanooga, TN-GA",Pharmacy Technicians,detailed,"28,370"
127557,TN,"Chattanooga, TN-GA",Surgical Technologists,detailed,"39,070"
127558,TN,"Chattanooga, TN-GA",Veterinary Technologists and Technicians,detailed,"29,920"
127559,TN,"Chattanooga, TN-GA",Licensed Practical and Licensed Vocational Nurses,detailed,"35,810"
127560,TN,"Chattanooga, TN-GA",Medical Records and Health Information Technicians,detailed,"33,120"
127561,TN,"Chattanooga, TN-GA","Opticians, Dispensing",detailed,"29,360"
127562,TN,"Chattanooga, TN-GA",Occupational Health and Safety Specialists,detailed,"60,680"
127563,TN,"Chattanooga, TN-GA",Athletic Trainers,detailed,"43,470"
127564,TN,"Chattanooga, TN-GA","Healthcare Practitioners and Technical Workers, All Other",detailed,"44,740"
