,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
38641,GA,"Albany, GA","Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"37,020"
38642,GA,"Albany, GA","Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"32,440"
38643,GA,"Albany, GA",Dental Laboratory Technicians,detailed,"26,210"
38644,GA,"Albany, GA",Packaging and Filling Machine Operators and Tenders,detailed,"42,770"
38645,GA,"Albany, GA",Helpers--Production Workers,detailed,"22,240"
38646,GA,"Albany, GA","Production Workers, All Other",detailed,"23,330"
38648,GA,"Albany, GA","First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"42,230"
38649,GA,"Albany, GA",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"48,870"
38650,GA,"Albany, GA","Bus Drivers, School or Special Client",detailed,"19,250"
38651,GA,"Albany, GA",Driver/Sales Workers,detailed,"29,950"
38652,GA,"Albany, GA",Heavy and Tractor-Trailer Truck Drivers,detailed,"37,890"
38653,GA,"Albany, GA",Light Truck or Delivery Services Drivers,detailed,"35,880"
38654,GA,"Albany, GA",Taxi Drivers and Chauffeurs,detailed,"17,970"
38655,GA,"Albany, GA",Industrial Truck and Tractor Operators,detailed,"28,710"
38656,GA,"Albany, GA",Cleaners of Vehicles and Equipment,detailed,"21,120"
38657,GA,"Albany, GA","Laborers and Freight, Stock, and Material Movers, Hand",detailed,"24,790"
38658,GA,"Albany, GA","Packers and Packagers, Hand",detailed,"21,720"
38661,GA,"Athens-Clarke County, GA",Chief Executives,detailed,"150,300"
38662,GA,"Athens-Clarke County, GA",General and Operations Managers,detailed,"101,460"
38663,GA,"Athens-Clarke County, GA",Marketing Managers,detailed,"110,650"
38664,GA,"Athens-Clarke County, GA",Sales Managers,detailed,"84,710"
38665,GA,"Athens-Clarke County, GA",Public Relations and Fundraising Managers,detailed,*
38666,GA,"Athens-Clarke County, GA",Administrative Services Managers,detailed,"63,840"
38667,GA,"Athens-Clarke County, GA",Computer and Information Systems Managers,detailed,"95,320"
38668,GA,"Athens-Clarke County, GA",Financial Managers,detailed,"130,220"
38669,GA,"Athens-Clarke County, GA",Industrial Production Managers,detailed,"104,680"
38670,GA,"Athens-Clarke County, GA",Human Resources Managers,detailed,"102,530"
38671,GA,"Athens-Clarke County, GA",Construction Managers,detailed,"94,420"
38672,GA,"Athens-Clarke County, GA","Education Administrators, Preschool and Childcare Center/Program",detailed,"59,180"
38673,GA,"Athens-Clarke County, GA","Education Administrators, Elementary and Secondary School",detailed,"88,020"
38674,GA,"Athens-Clarke County, GA","Education Administrators, Postsecondary",detailed,"132,860"
38675,GA,"Athens-Clarke County, GA",Architectural and Engineering Managers,detailed,"128,630"
38676,GA,"Athens-Clarke County, GA",Food Service Managers,detailed,"46,950"
38677,GA,"Athens-Clarke County, GA",Medical and Health Services Managers,detailed,"127,820"
38678,GA,"Athens-Clarke County, GA",Natural Sciences Managers,detailed,"102,530"
38679,GA,"Athens-Clarke County, GA","Property, Real Estate, and Community Association Managers",detailed,"56,160"
38680,GA,"Athens-Clarke County, GA",Social and Community Service Managers,detailed,"49,390"
38681,GA,"Athens-Clarke County, GA","Managers, All Other",detailed,"91,840"
38683,GA,"Athens-Clarke County, GA","Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"56,850"
38684,GA,"Athens-Clarke County, GA","Claims Adjusters, Examiners, and Investigators",detailed,"66,730"
38685,GA,"Athens-Clarke County, GA",Compliance Officers,detailed,"50,040"
38686,GA,"Athens-Clarke County, GA",Cost Estimators,detailed,"59,440"
38687,GA,"Athens-Clarke County, GA",Human Resources Specialists,detailed,"51,380"
38688,GA,"Athens-Clarke County, GA",Logisticians,detailed,"41,680"
38689,GA,"Athens-Clarke County, GA",Management Analysts,detailed,"74,030"
38690,GA,"Athens-Clarke County, GA",Fundraisers,detailed,"57,080"
38691,GA,"Athens-Clarke County, GA",Training and Development Specialists,detailed,"55,980"
38692,GA,"Athens-Clarke County, GA",Market Research Analysts and Marketing Specialists,detailed,"47,400"
38693,GA,"Athens-Clarke County, GA","Business Operations Specialists, All Other",detailed,"55,600"
38694,GA,"Athens-Clarke County, GA",Accountants and Auditors,detailed,"58,740"
38695,GA,"Athens-Clarke County, GA",Appraisers and Assessors of Real Estate,detailed,"54,920"
38696,GA,"Athens-Clarke County, GA",Budget Analysts,detailed,"48,950"
38697,GA,"Athens-Clarke County, GA",Financial Analysts,detailed,"74,740"
38698,GA,"Athens-Clarke County, GA",Personal Financial Advisors,detailed,"142,680"
38699,GA,"Athens-Clarke County, GA",Loan Officers,detailed,"101,190"
38700,GA,"Athens-Clarke County, GA","Tax Examiners and Collectors, and Revenue Agents",detailed,"39,950"
38702,GA,"Athens-Clarke County, GA",Computer Systems Analysts,detailed,"61,200"
38703,GA,"Athens-Clarke County, GA",Computer Programmers,detailed,"63,330"
38704,GA,"Athens-Clarke County, GA","Software Developers, Applications",detailed,"66,580"
38705,GA,"Athens-Clarke County, GA",Web Developers,detailed,*
38706,GA,"Athens-Clarke County, GA",Network and Computer Systems Administrators,detailed,"62,200"
38707,GA,"Athens-Clarke County, GA",Computer User Support Specialists,detailed,"41,920"
38708,GA,"Athens-Clarke County, GA",Computer Network Support Specialists,detailed,"59,810"
38709,GA,"Athens-Clarke County, GA","Computer Occupations, All Other",detailed,"68,710"
38711,GA,"Athens-Clarke County, GA",Agricultural Engineers,detailed,"59,200"
38712,GA,"Athens-Clarke County, GA",Civil Engineers,detailed,"70,660"
38713,GA,"Athens-Clarke County, GA",Electrical Engineers,detailed,"78,460"
38714,GA,"Athens-Clarke County, GA",Environmental Engineers,detailed,"63,630"
38715,GA,"Athens-Clarke County, GA",Industrial Engineers,detailed,"81,830"
38716,GA,"Athens-Clarke County, GA",Mechanical Engineers,detailed,"78,590"
38717,GA,"Athens-Clarke County, GA",Architectural and Civil Drafters,detailed,"51,540"
38718,GA,"Athens-Clarke County, GA",Industrial Engineering Technicians,detailed,"53,220"
38719,GA,"Athens-Clarke County, GA",Mechanical Engineering Technicians,detailed,"46,080"
38721,GA,"Athens-Clarke County, GA",Food Scientists and Technologists,detailed,"54,710"
38722,GA,"Athens-Clarke County, GA",Biochemists and Biophysicists,detailed,"60,240"
38723,GA,"Athens-Clarke County, GA",Microbiologists,detailed,"81,180"
38724,GA,"Athens-Clarke County, GA","Biological Scientists, All Other",detailed,"62,990"
38725,GA,"Athens-Clarke County, GA",Conservation Scientists,detailed,"63,900"
38726,GA,"Athens-Clarke County, GA","Medical Scientists, Except Epidemiologists",detailed,"73,710"
38727,GA,"Athens-Clarke County, GA",Chemists,detailed,"77,160"
38728,GA,"Athens-Clarke County, GA","Clinical, Counseling, and School Psychologists",detailed,"70,650"
38729,GA,"Athens-Clarke County, GA",Agricultural and Food Science Technicians,detailed,"39,750"
38730,GA,"Athens-Clarke County, GA",Biological Technicians,detailed,"47,370"
38731,GA,"Athens-Clarke County, GA",Chemical Technicians,detailed,"44,390"
38732,GA,"Athens-Clarke County, GA",Social Science Research Assistants,detailed,"46,930"
38733,GA,"Athens-Clarke County, GA","Environmental Science and Protection Technicians, Including Health",detailed,"45,740"
38734,GA,"Athens-Clarke County, GA","Life, Physical, and Social Science Technicians, All Other",detailed,"43,010"
38736,GA,"Athens-Clarke County, GA","Educational, Guidance, School, and Vocational Counselors",detailed,"45,620"
38737,GA,"Athens-Clarke County, GA",Mental Health Counselors,detailed,"45,190"
38738,GA,"Athens-Clarke County, GA","Child, Family, and School Social Workers",detailed,"35,910"
38739,GA,"Athens-Clarke County, GA",Healthcare Social Workers,detailed,"47,340"
38740,GA,"Athens-Clarke County, GA",Probation Officers and Correctional Treatment Specialists,detailed,"36,790"
38741,GA,"Athens-Clarke County, GA",Social and Human Service Assistants,detailed,"23,340"
38742,GA,"Athens-Clarke County, GA","Community and Social Service Specialists, All Other",detailed,"31,700"
38744,GA,"Athens-Clarke County, GA",Lawyers,detailed,"92,040"
38745,GA,"Athens-Clarke County, GA",Paralegals and Legal Assistants,detailed,"43,220"
38747,GA,"Athens-Clarke County, GA","Vocational Education Teachers, Postsecondary",detailed,"44,930"
38748,GA,"Athens-Clarke County, GA","Preschool Teachers, Except Special Education",detailed,"32,230"
38749,GA,"Athens-Clarke County, GA","Kindergarten Teachers, Except Special Education",detailed,"53,380"
38750,GA,"Athens-Clarke County, GA","Elementary School Teachers, Except Special Education",detailed,"57,060"
38751,GA,"Athens-Clarke County, GA","Middle School Teachers, Except Special and Career/Technical Education",detailed,"60,510"
38752,GA,"Athens-Clarke County, GA","Secondary School Teachers, Except Special and Career/Technical Education",detailed,"57,630"
38753,GA,"Athens-Clarke County, GA","Special Education Teachers, Kindergarten and Elementary School",detailed,"62,690"
38754,GA,"Athens-Clarke County, GA","Special Education Teachers, Secondary School",detailed,"66,850"
38755,GA,"Athens-Clarke County, GA",Self-Enrichment Education Teachers,detailed,"22,930"
38756,GA,"Athens-Clarke County, GA",Substitute Teachers,detailed,"17,610"
38757,GA,"Athens-Clarke County, GA",Librarians,detailed,"59,860"
38758,GA,"Athens-Clarke County, GA",Library Technicians,detailed,"32,190"
38759,GA,"Athens-Clarke County, GA",Instructional Coordinators,detailed,"70,300"
38760,GA,"Athens-Clarke County, GA",Teacher Assistants,detailed,"19,550"
38762,GA,"Athens-Clarke County, GA",Graphic Designers,detailed,"40,510"
38763,GA,"Athens-Clarke County, GA",Producers and Directors,detailed,*
38764,GA,"Athens-Clarke County, GA",Coaches and Scouts,detailed,*
38765,GA,"Athens-Clarke County, GA",Reporters and Correspondents,detailed,"30,980"
38766,GA,"Athens-Clarke County, GA",Public Relations Specialists,detailed,"45,060"
38767,GA,"Athens-Clarke County, GA",Editors,detailed,"48,990"
38769,GA,"Athens-Clarke County, GA","Dentists, General",detailed,"239,870"
38770,GA,"Athens-Clarke County, GA",Dietitians and Nutritionists,detailed,"53,640"
38771,GA,"Athens-Clarke County, GA",Pharmacists,detailed,"123,180"
38772,GA,"Athens-Clarke County, GA",Family and General Practitioners,detailed,"124,560"
38773,GA,"Athens-Clarke County, GA",Surgeons,detailed,#
38774,GA,"Athens-Clarke County, GA","Physicians and Surgeons, All Other",detailed,"224,410"
38775,GA,"Athens-Clarke County, GA",Physician Assistants,detailed,"90,280"
38776,GA,"Athens-Clarke County, GA",Physical Therapists,detailed,"82,980"
38777,GA,"Athens-Clarke County, GA",Respiratory Therapists,detailed,"54,470"
38778,GA,"Athens-Clarke County, GA",Speech-Language Pathologists,detailed,"69,760"
38779,GA,"Athens-Clarke County, GA",Veterinarians,detailed,"64,530"
38780,GA,"Athens-Clarke County, GA",Registered Nurses,detailed,"60,350"
38781,GA,"Athens-Clarke County, GA",Nurse Practitioners,detailed,"92,650"
38782,GA,"Athens-Clarke County, GA",Medical and Clinical Laboratory Technicians,detailed,"34,780"
38783,GA,"Athens-Clarke County, GA",Dental Hygienists,detailed,"60,420"
38784,GA,"Athens-Clarke County, GA",Diagnostic Medical Sonographers,detailed,"62,110"
38785,GA,"Athens-Clarke County, GA",Radiologic Technologists,detailed,"53,380"
