,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
43730,IA,"Ames, IA","Assemblers and Fabricators, All Other",detailed,"33,630"
43731,IA,"Ames, IA",Bakers,detailed,"26,370"
43732,IA,"Ames, IA","Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"31,690"
43733,IA,"Ames, IA","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"37,070"
43734,IA,"Ames, IA",Machinists,detailed,"40,880"
43735,IA,"Ames, IA","Welders, Cutters, Solderers, and Brazers",detailed,"38,980"
43736,IA,"Ames, IA",Prepress Technicians and Workers,detailed,"36,730"
43737,IA,"Ames, IA",Printing Press Operators,detailed,"31,330"
43738,IA,"Ames, IA",Print Binding and Finishing Workers,detailed,"32,560"
43739,IA,"Ames, IA",Laundry and Dry-Cleaning Workers,detailed,"19,990"
43740,IA,"Ames, IA",Water and Wastewater Treatment Plant and System Operators,detailed,"48,040"
43741,IA,"Ames, IA","Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"40,690"
43742,IA,"Ames, IA","Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"46,650"
43743,IA,"Ames, IA",Packaging and Filling Machine Operators and Tenders,detailed,"34,660"
43744,IA,"Ames, IA","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"39,020"
43745,IA,"Ames, IA",Helpers--Production Workers,detailed,"32,160"
43746,IA,"Ames, IA","Production Workers, All Other",detailed,"40,700"
43748,IA,"Ames, IA",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"50,800"
43749,IA,"Ames, IA","Bus Drivers, School or Special Client",detailed,"30,380"
43750,IA,"Ames, IA",Driver/Sales Workers,detailed,"18,530"
43751,IA,"Ames, IA",Heavy and Tractor-Trailer Truck Drivers,detailed,"37,210"
43752,IA,"Ames, IA",Light Truck or Delivery Services Drivers,detailed,"24,920"
43753,IA,"Ames, IA",Taxi Drivers and Chauffeurs,detailed,"19,710"
43754,IA,"Ames, IA",Industrial Truck and Tractor Operators,detailed,"39,260"
43755,IA,"Ames, IA",Cleaners of Vehicles and Equipment,detailed,"22,990"
43756,IA,"Ames, IA","Laborers and Freight, Stock, and Material Movers, Hand",detailed,"24,610"
43757,IA,"Ames, IA","Packers and Packagers, Hand",detailed,"23,370"
43760,IA,"Cedar Rapids, IA",Chief Executives,detailed,"195,800"
43761,IA,"Cedar Rapids, IA",General and Operations Managers,detailed,"94,120"
43762,IA,"Cedar Rapids, IA",Marketing Managers,detailed,"123,660"
43763,IA,"Cedar Rapids, IA",Sales Managers,detailed,"100,740"
43764,IA,"Cedar Rapids, IA",Public Relations and Fundraising Managers,detailed,"79,700"
43765,IA,"Cedar Rapids, IA",Administrative Services Managers,detailed,"82,760"
43766,IA,"Cedar Rapids, IA",Computer and Information Systems Managers,detailed,"123,020"
43767,IA,"Cedar Rapids, IA",Financial Managers,detailed,"115,010"
43768,IA,"Cedar Rapids, IA",Industrial Production Managers,detailed,"100,460"
43769,IA,"Cedar Rapids, IA",Purchasing Managers,detailed,"106,960"
43770,IA,"Cedar Rapids, IA","Transportation, Storage, and Distribution Managers",detailed,"77,320"
43771,IA,"Cedar Rapids, IA",Human Resources Managers,detailed,"92,230"
43772,IA,"Cedar Rapids, IA",Training and Development Managers,detailed,"88,410"
43773,IA,"Cedar Rapids, IA","Farmers, Ranchers, and Other Agricultural Managers",detailed,"73,780"
43774,IA,"Cedar Rapids, IA",Construction Managers,detailed,"73,420"
43775,IA,"Cedar Rapids, IA","Education Administrators, Preschool and Childcare Center/Program",detailed,"56,050"
43776,IA,"Cedar Rapids, IA","Education Administrators, Elementary and Secondary School",detailed,"100,320"
43777,IA,"Cedar Rapids, IA","Education Administrators, Postsecondary",detailed,"78,700"
43778,IA,"Cedar Rapids, IA",Architectural and Engineering Managers,detailed,*
43779,IA,"Cedar Rapids, IA",Food Service Managers,detailed,"36,480"
43780,IA,"Cedar Rapids, IA",Medical and Health Services Managers,detailed,"77,130"
43781,IA,"Cedar Rapids, IA","Property, Real Estate, and Community Association Managers",detailed,"38,370"
43782,IA,"Cedar Rapids, IA",Social and Community Service Managers,detailed,"63,120"
43783,IA,"Cedar Rapids, IA","Managers, All Other",detailed,"87,520"
43785,IA,"Cedar Rapids, IA","Wholesale and Retail Buyers, Except Farm Products",detailed,"51,750"
43786,IA,"Cedar Rapids, IA","Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"71,670"
43787,IA,"Cedar Rapids, IA","Claims Adjusters, Examiners, and Investigators",detailed,"53,870"
43788,IA,"Cedar Rapids, IA",Compliance Officers,detailed,"64,820"
43789,IA,"Cedar Rapids, IA",Cost Estimators,detailed,"54,470"
43790,IA,"Cedar Rapids, IA",Human Resources Specialists,detailed,"53,100"
43791,IA,"Cedar Rapids, IA",Labor Relations Specialists,detailed,"46,970"
43792,IA,"Cedar Rapids, IA",Logisticians,detailed,"64,430"
43793,IA,"Cedar Rapids, IA",Management Analysts,detailed,"79,020"
43794,IA,"Cedar Rapids, IA","Meeting, Convention, and Event Planners",detailed,"44,480"
43795,IA,"Cedar Rapids, IA",Fundraisers,detailed,"49,180"
43796,IA,"Cedar Rapids, IA","Compensation, Benefits, and Job Analysis Specialists",detailed,"65,190"
43797,IA,"Cedar Rapids, IA",Training and Development Specialists,detailed,"59,290"
43798,IA,"Cedar Rapids, IA",Market Research Analysts and Marketing Specialists,detailed,"55,260"
43799,IA,"Cedar Rapids, IA","Business Operations Specialists, All Other",detailed,"60,420"
43800,IA,"Cedar Rapids, IA",Accountants and Auditors,detailed,"63,980"
43801,IA,"Cedar Rapids, IA",Appraisers and Assessors of Real Estate,detailed,"61,100"
43802,IA,"Cedar Rapids, IA",Credit Analysts,detailed,"63,310"
43803,IA,"Cedar Rapids, IA",Financial Analysts,detailed,"73,460"
43804,IA,"Cedar Rapids, IA",Personal Financial Advisors,detailed,"55,900"
43805,IA,"Cedar Rapids, IA",Insurance Underwriters,detailed,"50,150"
43806,IA,"Cedar Rapids, IA",Financial Examiners,detailed,"66,220"
43807,IA,"Cedar Rapids, IA",Credit Counselors,detailed,"32,610"
43808,IA,"Cedar Rapids, IA",Loan Officers,detailed,"68,120"
43809,IA,"Cedar Rapids, IA","Financial Specialists, All Other",detailed,"61,960"
43811,IA,"Cedar Rapids, IA",Computer Systems Analysts,detailed,"76,500"
43812,IA,"Cedar Rapids, IA",Information Security Analysts,detailed,"84,520"
43813,IA,"Cedar Rapids, IA",Computer Programmers,detailed,"67,290"
43814,IA,"Cedar Rapids, IA","Software Developers, Applications",detailed,"86,740"
43815,IA,"Cedar Rapids, IA",Web Developers,detailed,"68,580"
43816,IA,"Cedar Rapids, IA",Database Administrators,detailed,"83,500"
43817,IA,"Cedar Rapids, IA",Network and Computer Systems Administrators,detailed,"79,330"
43818,IA,"Cedar Rapids, IA",Computer Network Architects,detailed,"87,460"
43819,IA,"Cedar Rapids, IA",Computer User Support Specialists,detailed,"43,140"
43820,IA,"Cedar Rapids, IA",Computer Network Support Specialists,detailed,"53,090"
43821,IA,"Cedar Rapids, IA","Computer Occupations, All Other",detailed,"70,600"
43823,IA,"Cedar Rapids, IA","Architects, Except Landscape and Naval",detailed,"74,340"
43824,IA,"Cedar Rapids, IA",Surveyors,detailed,"53,210"
43825,IA,"Cedar Rapids, IA",Agricultural Engineers,detailed,"87,380"
43826,IA,"Cedar Rapids, IA",Civil Engineers,detailed,"74,400"
43827,IA,"Cedar Rapids, IA",Computer Hardware Engineers,detailed,"90,250"
43828,IA,"Cedar Rapids, IA",Electrical Engineers,detailed,"86,670"
43829,IA,"Cedar Rapids, IA","Electronics Engineers, Except Computer",detailed,"71,660"
43830,IA,"Cedar Rapids, IA",Industrial Engineers,detailed,"80,730"
43831,IA,"Cedar Rapids, IA",Mechanical Engineers,detailed,"76,400"
43832,IA,"Cedar Rapids, IA","Engineers, All Other",detailed,"62,590"
43833,IA,"Cedar Rapids, IA",Architectural and Civil Drafters,detailed,"53,300"
43834,IA,"Cedar Rapids, IA",Electrical and Electronics Drafters,detailed,"58,980"
43835,IA,"Cedar Rapids, IA",Mechanical Drafters,detailed,"61,610"
43836,IA,"Cedar Rapids, IA",Civil Engineering Technicians,detailed,"46,740"
43837,IA,"Cedar Rapids, IA",Electrical and Electronics Engineering Technicians,detailed,"61,250"
43838,IA,"Cedar Rapids, IA",Industrial Engineering Technicians,detailed,"49,710"
43839,IA,"Cedar Rapids, IA","Engineering Technicians, Except Drafters, All Other",detailed,"53,770"
43840,IA,"Cedar Rapids, IA",Surveying and Mapping Technicians,detailed,"48,040"
43842,IA,"Cedar Rapids, IA",Food Scientists and Technologists,detailed,"63,360"
43843,IA,"Cedar Rapids, IA","Clinical, Counseling, and School Psychologists",detailed,"62,840"
43844,IA,"Cedar Rapids, IA","Life, Physical, and Social Science Technicians, All Other",detailed,"59,940"
43846,IA,"Cedar Rapids, IA",Substance Abuse and Behavioral Disorder Counselors,detailed,"45,980"
43847,IA,"Cedar Rapids, IA","Educational, Guidance, School, and Vocational Counselors",detailed,"48,720"
43848,IA,"Cedar Rapids, IA",Mental Health Counselors,detailed,"30,560"
43849,IA,"Cedar Rapids, IA",Rehabilitation Counselors,detailed,"40,300"
43850,IA,"Cedar Rapids, IA","Child, Family, and School Social Workers",detailed,"41,470"
43851,IA,"Cedar Rapids, IA",Healthcare Social Workers,detailed,"38,930"
