,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
129440,TN,28940,"Knoxville, TN",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"35,700"
129441,TN,28940,"Knoxville, TN",21-1093,Social and Human Service Assistants,detailed,"26,230"
129442,TN,28940,"Knoxville, TN",21-1094,Community Health Workers,detailed,"33,970"
129443,TN,28940,"Knoxville, TN",21-1099,"Community and Social Service Specialists, All Other",detailed,"33,240"
129444,TN,28940,"Knoxville, TN",21-2011,Clergy,detailed,"43,840"
129445,TN,28940,"Knoxville, TN",21-2021,"Directors, Religious Activities and Education",detailed,"46,270"
129446,TN,28940,"Knoxville, TN",23-0000,Legal Occupations,major,"105,340"
129447,TN,28940,"Knoxville, TN",23-1011,Lawyers,detailed,"135,710"
129448,TN,28940,"Knoxville, TN",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,"100,510"
129449,TN,28940,"Knoxville, TN",23-2011,Paralegals and Legal Assistants,detailed,"46,970"
129450,TN,28940,"Knoxville, TN",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"38,540"
129451,TN,28940,"Knoxville, TN",23-2099,"Legal Support Workers, All Other",detailed,"46,180"
129452,TN,28940,"Knoxville, TN",25-0000,"Education, Training, and Library Occupations",major,"44,770"
129453,TN,28940,"Knoxville, TN",25-1011,"Business Teachers, Postsecondary",detailed,"83,620"
129454,TN,28940,"Knoxville, TN",25-1021,"Computer Science Teachers, Postsecondary",detailed,"62,610"
129455,TN,28940,"Knoxville, TN",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"50,380"
129456,TN,28940,"Knoxville, TN",25-1032,"Engineering Teachers, Postsecondary",detailed,"110,890"
129457,TN,28940,"Knoxville, TN",25-1042,"Biological Science Teachers, Postsecondary",detailed,"75,030"
129458,TN,28940,"Knoxville, TN",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,"69,060"
129459,TN,28940,"Knoxville, TN",25-1052,"Chemistry Teachers, Postsecondary",detailed,"70,720"
129460,TN,28940,"Knoxville, TN",25-1054,"Physics Teachers, Postsecondary",detailed,"118,290"
129461,TN,28940,"Knoxville, TN",25-1063,"Economics Teachers, Postsecondary",detailed,"96,130"
129462,TN,28940,"Knoxville, TN",25-1065,"Political Science Teachers, Postsecondary",detailed,"57,780"
129463,TN,28940,"Knoxville, TN",25-1066,"Psychology Teachers, Postsecondary",detailed,"58,170"
129464,TN,28940,"Knoxville, TN",25-1067,"Sociology Teachers, Postsecondary",detailed,"59,620"
129465,TN,28940,"Knoxville, TN",25-1071,"Health Specialties Teachers, Postsecondary",detailed,"67,560"
129466,TN,28940,"Knoxville, TN",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"65,380"
129467,TN,28940,"Knoxville, TN",25-1081,"Education Teachers, Postsecondary",detailed,"61,530"
129468,TN,28940,"Knoxville, TN",25-1082,"Library Science Teachers, Postsecondary",detailed,"69,540"
129469,TN,28940,"Knoxville, TN",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"50,690"
129470,TN,28940,"Knoxville, TN",25-1122,"Communications Teachers, Postsecondary",detailed,"61,180"
129471,TN,28940,"Knoxville, TN",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"42,010"
129472,TN,28940,"Knoxville, TN",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"51,070"
129473,TN,28940,"Knoxville, TN",25-1125,"History Teachers, Postsecondary",detailed,"54,050"
129474,TN,28940,"Knoxville, TN",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"63,420"
129475,TN,28940,"Knoxville, TN",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"54,120"
129476,TN,28940,"Knoxville, TN",25-1194,"Vocational Education Teachers, Postsecondary",detailed,"38,590"
129477,TN,28940,"Knoxville, TN",25-2011,"Preschool Teachers, Except Special Education",detailed,"26,500"
129478,TN,28940,"Knoxville, TN",25-2012,"Kindergarten Teachers, Except Special Education",detailed,"46,520"
129479,TN,28940,"Knoxville, TN",25-2021,"Elementary School Teachers, Except Special Education",detailed,"48,050"
129480,TN,28940,"Knoxville, TN",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"47,750"
129481,TN,28940,"Knoxville, TN",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"50,540"
129482,TN,28940,"Knoxville, TN",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"48,500"
129483,TN,28940,"Knoxville, TN",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"48,630"
129484,TN,28940,"Knoxville, TN",25-2053,"Special Education Teachers, Middle School",detailed,"47,880"
129485,TN,28940,"Knoxville, TN",25-2054,"Special Education Teachers, Secondary School",detailed,"48,740"
129486,TN,28940,"Knoxville, TN",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"46,790"
129487,TN,28940,"Knoxville, TN",25-3021,Self-Enrichment Education Teachers,detailed,"31,120"
129488,TN,28940,"Knoxville, TN",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"39,450"
129489,TN,28940,"Knoxville, TN",25-3098,Substitute Teachers,detailed,"20,460"
129490,TN,28940,"Knoxville, TN",25-4021,Librarians,detailed,"49,330"
129491,TN,28940,"Knoxville, TN",25-4031,Library Technicians,detailed,"31,490"
