,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
27804,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9063,Musical Instrument Repairers and Tuners,detailed,"33,880"
27805,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"60,940"
27806,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9071,"Maintenance and Repair Workers, General",detailed,"45,160"
27807,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"47,860"
27808,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9094,Locksmiths and Safe Repairers,detailed,"47,690"
27809,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9096,Riggers,detailed,"60,780"
27810,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9097,Signal and Track Switch Repairers,detailed,"72,760"
27811,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"33,090"
27812,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"38,260"
27813,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-0000,Production Occupations,major,"40,800"
27814,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"67,530"
27815,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2021,"Coil Winders, Tapers, and Finishers",detailed,"25,700"
27816,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"39,650"
27817,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2023,Electromechanical Equipment Assemblers,detailed,"36,170"
27818,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2041,Structural Metal Fabricators and Fitters,detailed,"38,400"
27819,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2091,Fiberglass Laminators and Fabricators,detailed,"33,250"
27820,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2092,Team Assemblers,detailed,"27,230"
27821,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-2099,"Assemblers and Fabricators, All Other",detailed,"33,570"
27822,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-3011,Bakers,detailed,"30,390"
27823,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-3021,Butchers and Meat Cutters,detailed,"38,280"
27824,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"30,380"
27825,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-3092,Food Batchmakers,detailed,"26,190"
27826,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-3099,"Food Processing Workers, All Other",detailed,"31,780"
27827,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"44,390"
27828,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,640"
27829,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4041,Machinists,detailed,"51,790"
27830,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,470"
27831,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"42,720"
