,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
92487,NH,73050,"Dover-Durham, NH-ME",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"29,920"
92488,NH,73050,"Dover-Durham, NH-ME",51-4041,Machinists,detailed,"45,580"
92489,NH,73050,"Dover-Durham, NH-ME",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"36,950"
92490,NH,73050,"Dover-Durham, NH-ME",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"28,660"
92491,NH,73050,"Dover-Durham, NH-ME",51-5112,Printing Press Operators,detailed,"37,990"
92492,NH,73050,"Dover-Durham, NH-ME",51-6011,Laundry and Dry-Cleaning Workers,detailed,"24,020"
92493,NH,73050,"Dover-Durham, NH-ME",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"26,810"
92494,NH,73050,"Dover-Durham, NH-ME",51-7011,Cabinetmakers and Bench Carpenters,detailed,"34,820"
92495,NH,73050,"Dover-Durham, NH-ME",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"28,610"
92496,NH,73050,"Dover-Durham, NH-ME",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"49,450"
92497,NH,73050,"Dover-Durham, NH-ME",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"29,490"
92498,NH,73050,"Dover-Durham, NH-ME",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"39,970"
92499,NH,73050,"Dover-Durham, NH-ME",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"33,410"
92500,NH,73050,"Dover-Durham, NH-ME",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"29,980"
92501,NH,73050,"Dover-Durham, NH-ME",51-9198,Helpers--Production Workers,detailed,"21,580"
