,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
25868,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9022,Word Processors and Typists,detailed,"37,980"
25869,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9031,Desktop Publishers,detailed,"42,310"
25870,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9041,Insurance Claims and Policy Processing Clerks,detailed,"49,170"
25871,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"36,660"
25872,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9061,"Office Clerks, General",detailed,"37,260"
25873,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9071,"Office Machine Operators, Except Computer",detailed,"36,080"
25874,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9081,Proofreaders and Copy Markers,detailed,"39,100"
25875,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9111,Statistical Assistants,detailed,*
25876,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9199,"Office and Administrative Support Workers, All Other",detailed,"25,960"
25877,CT,73450,"Hartford-West Hartford-East Hartford, CT",45-0000,"Farming, Fishing, and Forestry Occupations",major,"31,450"
25878,CT,73450,"Hartford-West Hartford-East Hartford, CT",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"25,250"
25879,CT,73450,"Hartford-West Hartford-East Hartford, CT",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"26,450"
25880,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-0000,Construction and Extraction Occupations,major,"53,190"
25881,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"70,850"
25882,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2021,Brickmasons and Blockmasons,detailed,"72,370"
25883,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2031,Carpenters,detailed,"50,480"
25884,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2041,Carpet Installers,detailed,"34,620"
25885,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2044,Tile and Marble Setters,detailed,"51,330"
25886,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2051,Cement Masons and Concrete Finishers,detailed,"48,400"
25887,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2061,Construction Laborers,detailed,"42,620"
25888,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"39,170"
25889,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"62,110"
25890,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2081,Drywall and Ceiling Tile Installers,detailed,"58,760"
25891,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2082,Tapers,detailed,"49,410"
25892,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2111,Electricians,detailed,"52,720"
25893,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2121,Glaziers,detailed,"50,410"
25894,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2141,"Painters, Construction and Maintenance",detailed,"41,700"
25895,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2151,Pipelayers,detailed,"70,810"
25896,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"58,970"
25897,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2181,Roofers,detailed,"48,970"
25898,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2211,Sheet Metal Workers,detailed,"51,260"
25899,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-2221,Structural Iron and Steel Workers,detailed,"59,440"
25900,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"47,720"
25901,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-3012,Helpers--Carpenters,detailed,"31,410"
25902,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-3013,Helpers--Electricians,detailed,"30,720"
25903,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4011,Construction and Building Inspectors,detailed,"73,580"
25904,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4021,Elevator Installers and Repairers,detailed,"94,490"
25905,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4041,Hazardous Materials Removal Workers,detailed,"40,430"
25906,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4051,Highway Maintenance Workers,detailed,"53,210"
25907,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"37,260"
25908,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-4099,"Construction and Related Workers, All Other",detailed,"37,980"
25909,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,"49,390"
25910,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"70,730"
25911,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"45,300"
25912,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"58,950"
25913,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2091,Avionics Technicians,detailed,"63,300"
25914,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"50,700"
25915,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"56,090"
25916,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"67,200"
25917,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"31,540"
25918,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-2098,Security and Fire Alarm Systems Installers,detailed,"52,400"
25919,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3011,Aircraft Mechanics and Service Technicians,detailed,"64,980"
25920,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3021,Automotive Body and Related Repairers,detailed,"45,070"
25921,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3023,Automotive Service Technicians and Mechanics,detailed,"40,800"
25922,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"53,320"
25923,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"58,800"
25924,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3052,Motorcycle Mechanics,detailed,"38,710"
25925,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"44,630"
25926,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3091,Bicycle Repairers,detailed,"26,350"
25927,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-3093,Tire Repairers and Changers,detailed,"22,740"
25928,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"73,840"
25929,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"54,410"
25930,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9031,Home Appliance Repairers,detailed,"45,850"
